house,avg_weekly_packs,avg_weekly_spend,avg_weekly_vol,shops,brands,max_spend,min_spend,prop_promo_price,prop_promo_units,avg_weekly_visits,cust_type
778404,1,1.35,0.1001,1,1,1.35,1.35,0,0,1,Light
778405,6.4,3.008,0.64064,1,1,0.47,0.47,0,0,1,Heavy
778406,1,3.33333333333333,0.0984,1,3,3.5,3,0.666666666666667,0,1,Light
778407,1,5,0.2999,1,1,5,5,1,0,1,Heavy
778422,1,2.555,0.1001,1,1,2.62,2.49,1,0,1,Light
778430,2,4.48333333333333,0.4115,3,2,4,2,0.25,0,1,Heavy
778436,1,4.45,0.5001,1,1,4.45,4.45,0,0,1,Heavy
778455,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
778456,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
778475,1,1.61,0.1001,2,1,1.85,1.49,0,0,1,Light
778484,1.22222222222222,5.27111111111111,0.344322222222222,1,1,4.89,3.98,0.454545454545455,0,1,Heavy
778486,1,4.55157894736842,0.263057894736842,2,1,5.79,3.99,0.842105263157895,0,1,Heavy
778489,5,11.33,0.5005,1,2,3,0.47,0,0.0888888888888889,1,Heavy
778508,1.4,6.638,0.23994,2,1,6.88,3.75,0.857142857142857,0,1.2,Heavy
778510,1,1.5,0.09995,1,1,1.5,1.5,0.5,0,1,Light
778511,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
778514,1,4.945,0.2999,2,1,5,4.89,0.5,0.5,1,Heavy
778515,2.75,11.49,0.549725,2,1,5.99,0,0.727272727272727,0.272727272727273,1,Heavy
778527,3,8,0.5997,1,1,4,0,0,1,1,Heavy
778528,1.09090909090909,1.83636363636364,0.109018181818182,2,1,1.75,1.55,0,0,1.09090909090909,Light
778533,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
778535,1,1.675,0.1001,3,1,1.85,1.39,0,0,1,Light
778539,1,3,0.095,1,1,3,3,1,0,1,Light
778547,1,4.63,0.2999,1,1,5,4,0.666666666666667,0.333333333333333,1,Heavy
778551,1,3.65,0.266566666666667,2,2,4,2.97,1,0,1,Heavy
778552,1,3,0.1,1,1,3,3,0,0,1,Light
778574,1.25,2.99625,0.07805625,2,4,4,1.99,0.35,0,1.0625,Light
778586,1.3,5.313,0.28048,2,1,5,2,0.974358974358974,0,1,Heavy
778595,1,2.5225,0.1001,1,3,3.59,1.75,0.5,0,1,Light
778596,2,4,0.0998,1,1,2,2,1,0,1,Light
778597,1,2.75,0.1001,2,1,2.75,2.75,0,0,1,Light
778601,1,2,0.085,1,1,2,2,1,0,1,Light
778611,1,4.5,0.23745,1,1,5,4,1,0,1,Heavy
778622,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
778623,1.75,8.79,0.579995,2,2,7,2.5,0.2,0.114285714285714,1.15,Heavy
778628,1,2.49666666666667,0.103366666666667,1,3,4,2,1,0,1,Light
778633,1,4.435,0.2999,1,1,4.89,3.98,0.5,0,1,Heavy
778635,1.04166666666667,3.86708333333333,0.238270833333333,2,3,5,2.49,0.92,0,1.04166666666667,Heavy
778638,1.44444444444444,4.71777777777778,0.0972777777777778,4,2,6.75,2,0.538461538461538,0.153846153846154,1,Light
778640,1,1.998,0.09908,1,2,2.59,1.85,0.2,0,1,Light
778641,1.25,4.50625,0.287375,3,3,5,2.3,0.9,0,1.125,Heavy
778647,1.06666666666667,4.29333333333333,0.23724,5,3,5,2.49,0.625,0,1,Heavy
778668,1.66666666666667,4.38333333333333,0.233333333333333,2,2,4,1.39,0.6,0,1,Heavy
778672,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
778681,1.12,3.1936,0.259088,1,3,5,1.79,0.5,0,1.08,Heavy
778692,1,2.3725,0.093775,2,2,3,1.99,0.5,0,1,Light
778707,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
778717,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
778719,1.25,4.3,0.2724,2,3,6,1.95,0.4,0,1,Heavy
778726,1,2.79,0.100033333333333,1,2,3,2.37,1,0,1,Light
778730,1,2,0.1,1,1,2,2,1,0,1,Light
778740,1,2.33333333333333,0.0499,2,2,3,2,0.666666666666667,0,1,Light
778741,1,2,0.095,1,1,2,2,1,0,1,Light
778742,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
778743,1,2.798,0.1001,2,3,3,2.49,0.8,0,1,Light
778756,1,1.44,0.1001,1,1,1.49,1.39,0.5,0,1,Light
778760,2,3.34,0.2998,1,1,1.79,1.55,0,0,1,Heavy
778761,1,2,0.0601,1,1,2,2,1,0,1,Light
778767,2,2.98,0.0998,1,1,1.49,1.49,1,0,1,Light
778778,1,2,0.0201,1,1,2,2,0,0,1,Light
778779,1.5,5.75,0.2518875,2,2,4.5,2.5,1,0,1.125,Heavy
778784,1,3.49,0.1001,1,1,3.49,3.49,0,0,1,Light
778787,2.5,8.845,0.4773,1,1,4,2.47,1,0,1,Heavy
778798,1,1.52,0.1001,1,1,1.52,1.52,0,0,1,Light
778804,1,1.5,0.1001,1,1,1.5,1.5,1,0,1,Light
778816,1,4.89,0.2999,1,1,4.89,4.89,1,0,1,Heavy
778817,1.71428571428571,3.62857142857143,0.299828571428571,1,2,2.95,1.95,0.0833333333333333,0,1,Heavy
778824,1,2.595,0.095,1,1,3,2.19,1,0,1,Light
778844,1,2,0.085,1,1,2,2,0,0,1,Light
778852,1,3,0.1001,1,1,3,3,1,0,1,Light
778865,1.5,4.225,0.29995,2,2,4.45,2,0.666666666666667,0,1,Heavy
778887,1,1.99,0.1001,1,1,1.99,1.99,1,0,1,Light
778893,2,7.27857142857143,0.307085714285714,2,3,5,2,0.714285714285714,0.142857142857143,1,Heavy
778920,1,2,0.1,1,1,2,2,1,0,1,Light
778929,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
778930,1,3.07,0.1001,2,2,3.78,2.5,0.75,0,1,Light
778936,1,2,0.0499,1,1,2,2,1,0,1,Light
778944,1,4.16666666666667,0.229933333333333,1,2,4.5,4,1,0,1,Heavy
778956,2.3125,1.73125,0.24023125,3,2,4,0.47,0.0540540540540541,0,1.0625,Heavy
778958,2,2.86,0.3,2,2,2.39,0.47,0,0,1,Heavy
778967,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
778974,1,1.44,0.1001,1,1,1.49,1.39,0.5,0,1,Light
778977,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
778978,2.14285714285714,7.73571428571429,0.338571428571429,2,3,4.5,2.5,0.8,0,1,Heavy
778979,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
778985,1.75,4.03,0.4624,1,1,4.45,1.79,0.214285714285714,0,1,Heavy
778989,1.58333333333333,6.39416666666667,0.383175,2,1,7,0,0.684210526315789,0.315789473684211,1.08333333333333,Heavy
778993,1.33333333333333,6.59333333333333,0.399866666666667,2,1,5,4.89,0.5,0,1,Heavy
778998,1,3.10714285714286,0.0943857142857143,1,2,3.5,2,1,0,1,Light
779004,1,2,0.0601,1,1,2,2,0,0,1,Light
779019,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
779025,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
779030,2,6.5,0.4498,1,1,5,0,0.25,0.75,1,Heavy
779036,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
779064,1,3,0.1,1,1,3,3,1,0,1,Light
779066,1,2.83333333333333,0.0984,2,2,3,2.5,0.666666666666667,0,1,Light
779067,1,4.5,0.2999,1,1,5,4,1,0,1,Heavy
779070,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
779071,1,1.64,0.0601,1,1,1.64,1.64,1,0,1,Light
779077,2.25,5.1475,0.449775,1,1,2.29,2.28,1,0,1.125,Heavy
779081,1.5,4.1875,0.243775,2,2,6.75,2,0.833333333333333,0,1,Heavy
779102,1,2.21375,0.112575,2,2,4,1.49,0.125,0,1,Light
779107,1.66666666666667,5.22,0.319933333333333,2,1,3.29,2.5,1,0,1.33333333333333,Heavy
779115,1,2.5,0.095,1,1,2.5,2.5,1,0,1,Light
779119,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
779130,1,2,0.1001,1,1,2,2,0,0,1,Light
779156,1,4.68,0.285614285714286,3,1,5,3.99,1,0,1,Heavy
779169,2.25,6.3475,0.275125,2,4,4,1.39,0.888888888888889,0,1,Heavy
779176,1.78947368421053,4.56105263157895,0.382084210526316,3,5,6.75,0.47,0.147058823529412,0,1.15789473684211,Heavy
779184,1,2,0.1001,1,1,2,2,1,0,1,Light
779191,1,2.49,0.1001,1,1,2.49,2.49,0,0,1,Light
779195,1,2.8,0.085,2,1,3.6,2,1,0,1,Light
779201,1,5,0.2499,2,1,6,4,1,0,1,Heavy
779209,1.33333333333333,4.66666666666667,0.233266666666667,1,2,4,3,1,0,1,Heavy
779211,3,9.25,0.495,1,3,5,2,1,0,1,Heavy
779220,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
779221,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
779236,1,2.697,0.10553,2,3,4,1.99,0.9,0,1,Light
779240,1,3,0.1001,2,1,3,3,1,0,1,Light
779268,1.16666666666667,5.16166666666667,0.233216666666667,1,1,5,3.5,1,0,1,Heavy
779285,1,2,0.1001,1,1,2,2,1,0,1,Light
779292,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
779296,1,2.58,0.0816666666666667,2,2,3,1.75,0.333333333333333,0,1,Light
779300,1.22222222222222,3.93444444444444,0.228266666666667,1,4,5,2,0.454545454545455,0.181818181818182,1.11111111111111,Heavy
779326,1,6,0.2999,1,1,7,5,0.5,0,1,Heavy
779328,2,8.5,0.5998,1,1,5,2,1,0,1,Heavy
779332,1.66666666666667,6.64333333333333,0.229866666666667,2,2,5,1.99,0.8,0,1,Heavy
779340,1.38461538461538,5.06615384615385,0.353746153846154,3,2,5,1.59,0.666666666666667,0,1.15384615384615,Heavy
779343,1,2.19,0.1001,1,1,2.49,1.79,0,0,1,Light
779350,1.9,8.379,0.46744,1,2,5.79,3,1,0,1,Heavy
779360,1.05882352941176,1.54823529411765,0.105988235294118,1,1,1.49,1.39,0.166666666666667,0,1,Light
779367,1,2,0.1001,1,1,2,2,1,0,1,Light
779371,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
779372,1,2.5,0.0801,1,1,3,2,0.5,0,1,Light
779383,1,4.23714285714286,0.225628571428571,2,3,4.99,3.29,0.857142857142857,0,1,Heavy
779389,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
779390,1.25,2.7475,0.113725,2,5,2.5,2,0.8,0,1,Light
779397,1.16666666666667,5.08,0.283216666666667,2,2,5,3.49,0.714285714285714,0,1,Heavy
779408,1.5,7.99,0.29985,1,2,5.99,4,0.333333333333333,0,1,Heavy
779411,1.07692307692308,2.24384615384615,0.238430769230769,2,2,4.45,0.5,0.214285714285714,0,1,Heavy
779430,1,2.35,0.1,1,2,3,1.95,0.333333333333333,0,1,Light
779435,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
779449,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
779451,1,2,0.0601,1,1,2,2,0,0,1,Light
779454,1,2.375,0.113725,2,2,4.5,1,1,0,1,Light
779462,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
779471,1.1,2.621,0.103005,3,5,3.99,1.5,0.590909090909091,0,1.1,Light
779475,1.28571428571429,6.2,0.3057,4,3,14.63,2.97,0.777777777777778,0,1,Heavy
779477,1,3,0.095,1,1,3,3,1,0,1,Light
779483,2.6,10.6,0.46984,2,1,7,3,0.846153846153846,0,1,Heavy
779486,1.55555555555556,5.47888888888889,0.337688888888889,2,3,7,1.49,0.357142857142857,0,1,Heavy
779519,1.11111111111111,2.6,0.3,1,1,4.45,0.47,0.3,0,1,Heavy
779534,1,2.72,0.1001,1,2,2.95,2.49,1,0,1,Light
779545,1,2.5,0.095,1,1,2.5,2.5,1,0,1,Light
779549,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
779560,1,3,0.095,1,1,3,3,1,0,1,Light
779561,1,2.78,0.11008,1,1,3.3,2.49,0.6,0,1,Light
779565,1,0.943125,0.112575,2,2,1.95,0.47,0,0,1,Light
779603,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
779606,1,2.245,0.09,2,2,2.49,2,1,0,1,Light
779608,1,2,0.1,1,1,2,2,0,0,1,Light
779618,1,5,0.2999,1,1,5,5,1,0,1,Heavy
779628,1,1.74,0.1001,1,1,1.85,1.5,0,0,1,Light
779634,1,1.75,0.1001,2,1,1.75,1.75,0,0,1,Light
779643,2,4.925,0.3998,1,2,4,1.95,0.25,0,1,Heavy
779648,1,3.41,0.1001,1,1,3.41,3.41,0,0,1,Light
779649,1,2.66666666666667,0.0967,2,2,3,2.5,1,0,1,Light
779653,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
779655,1,3.6,0.1001,1,1,3.6,3.6,0,0,1,Light
779660,1,3.484,0.11305,2,5,6,1.99,0.2,0,1,Light
779664,1.2,5.306,0.30796,2,2,8.3,2.49,0.833333333333333,0,1,Heavy
779671,1,5,0.2999,1,1,5,5,1,0,1,Heavy
779673,1,4,0.2499,2,1,4,4,1,0,1,Heavy
779674,1,2.06666666666667,0.1001,2,2,2.35,1.85,0.333333333333333,0,1,Light
779692,1,4.5,0.2499,1,1,5,4,1,0,1,Heavy
779716,1,2.6975,0.1001,1,1,3.3,1.99,0.25,0,1,Light
779735,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
779742,4,10,0.4004,1,1,2.5,2.5,0,1,1,Heavy
779744,1,2.08333333333333,0.0916333333333333,1,2,2.25,2,1,0,1,Light
779747,1,3,0.1001,1,1,3,3,1,0,1,Light
779751,1,2.8,0.09908,2,5,3,2.5,0.8,0,1,Light
779779,1,4,0.1001,1,1,4,4,0,0,1,Light
779782,1,3,0.1001,1,1,3,3,1,0,1,Light
779787,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
779789,2.2,6.338,0.30946,2,4,4,2,0.5,0.272727272727273,1,Heavy
779798,1,2,0.0601,1,1,2,2,1,0,1,Light
779800,1,3.213,0.10305,2,3,4,2.49,0.7,0,1,Light
779804,1,4.315,0.233233333333333,3,1,5,4,0.833333333333333,0,1,Heavy
779807,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
779814,2,10,0.3998,1,1,5,5,1,0,1,Heavy
779868,1,3.14666666666667,0.2299,2,3,4,2.47,0.666666666666667,0,1,Heavy
779869,1.25,6.25,0.349875,3,2,6,4,1,0,1,Heavy
779883,2,6,0.3,1,1,3,3,1,0,1,Heavy
779887,1.25,3.625,0.2375,1,2,4,2,1,0,1,Heavy
779903,1.14285714285714,5.27857142857143,0.257057142857143,1,1,6,3.5,0.75,0,1,Heavy
779914,2.35483870967742,1.27354838709677,0.23571935483871,1,2,1.99,0.5,0.0273972602739726,0,1.03225806451613,Heavy
779930,1.31818181818182,5.57,0.295322727272727,2,3,5.99,0,0.758620689655172,0.103448275862069,1.13636363636364,Heavy
779937,1,2.49,0.1001,1,1,2.49,2.49,0,0,1,Light
779939,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
779940,1,4,0.1,1,1,4,4,0,0,1,Light
779943,1,2,0.0499,1,1,2,2,1,0,1,Light
779950,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
779960,1,3.61384615384615,0.1001,1,1,3.89,2.5,0.0769230769230769,0,1,Light
779961,1,2.5,0.092525,1,2,3,2,1,0,1,Light
779972,1,5,0.2999,1,1,5,5,1,0,1,Heavy
779982,1,2,0.1001,1,1,2,2,1,0,1,Light
779988,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
780010,3.66666666666667,2.19133333333333,0.367033333333333,2,1,0.6,0.47,0,0,1.06666666666667,Heavy
780013,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
780014,1,2.5,0.1,1,1,2.5,2.5,1,0,1,Light
780019,1,1.99,0.1,1,1,1.99,1.99,1,0,1,Light
780021,1.5,7.1075,0.44985,1,1,4.89,3.98,0.166666666666667,0,1.25,Heavy
780028,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
780035,1,2.24,0.095,1,1,2.24,2.24,1,0,1,Light
780036,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
780039,1,1.99,0.1,1,1,1.99,1.99,1,0,1,Light
780051,1,2,0.1,1,1,2,2,1,0,1,Light
780052,1,3.59,0.1001,1,1,3.59,3.59,0,0,1,Light
780072,1,3.15,0.04805,1,2,3.3,3,0.5,0,1,Light
780080,2,3.81666666666667,0.433133333333333,2,2,3.5,1.59,0.166666666666667,0,1,Heavy
780098,1,2.8,0.1001,1,1,2.8,2.8,0,0,1,Light
780101,1,3,0.1,1,1,3,3,1,0,1,Light
780102,1,1.99,0.1001,1,1,1.99,1.99,0,0,1,Light
780120,1.8,11.45,0.7801,2,2,6.75,5,0,0,1,Heavy
780123,1,5,0.2999,1,1,5,5,1,0,1,Heavy
780125,1,2.25,0.095,1,1,2.25,2.25,1,0,1,Light
780141,1.66666666666667,5.66666666666667,0.333166666666667,1,1,3.4,3.4,0,0,1,Heavy
780148,1,1.875,0.075,1,2,2,1.75,0.5,0,1,Light
780154,1.57142857142857,4.60285714285714,0.257128571428571,2,2,5,0.47,0,0.0909090909090909,1,Heavy
780157,1,1.5,0.1001,1,1,1.5,1.5,1,0,1,Light
780159,1,3.3,0.1001,1,1,3.3,3.3,0,0,1,Light
780170,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
780190,1,5,0.2999,1,1,7,4,0.916666666666667,0,1,Heavy
780191,1.25,4.9675,0.32365,1,2,5,2,0.8,0,1,Heavy
780204,1,5.75,0.24495,1,2,6.5,5,0.5,0,1,Heavy
780208,3.21428571428571,1.92928571428571,0.336007142857143,2,1,3.4,0.47,0,0,1,Heavy
780232,1,1.99,0.1001,1,1,1.99,1.99,1,0,1,Light
780235,1,2.4,0.075,2,2,2.95,1.85,0,0,1,Light
780239,1,3.25,0.1001,1,1,3.25,3.25,1,0,1,Light
780242,1,2.595,0.1001,2,1,3,2.19,0.5,0,1,Light
780243,1.2,5.33,0.35988,2,1,4.89,3.98,0.5,0,1,Heavy
780245,1,2.785,0.106308333333333,1,4,3.7,2,0.75,0.166666666666667,1,Light
780258,1,1.55,0.1001,1,1,1.55,1.55,0,0,1,Light
780260,1,4,0.2999,1,1,4,4,1,0,1,Heavy
780275,1,2.9,0.2999,1,1,2.9,2.9,0,0,1,Heavy
780276,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
780280,1,5,0.2999,1,1,5,5,1,0,1,Heavy
780283,1,1.99,0.1,1,1,1.99,1.99,1,0,1,Light
780285,1.5,4.36,0.24495,2,3,4,1.75,0.333333333333333,0,1.5,Heavy
780287,1,5.66666666666667,0.266566666666667,2,1,6,5,1,0,1,Heavy
780324,1,5,0.2999,1,1,5,5,1,0,1,Heavy
780329,1,4.5,0.2499,2,1,5,4,1,0,1,Heavy
780340,1,3,0.1001,1,1,3,3,0,0,1,Light
780345,1,5,0.2999,1,1,5,5,1,0,1,Heavy
780371,2,6.58,0.3798,1,1,3.29,3.29,1,0,1,Heavy
780380,9.5,26.75,1.5248,1,1,4,0,0.210526315789474,0.789473684210526,1,Heavy
780381,1,1.55,0.0999,1,1,1.55,1.55,0,0,1,Light
780397,1.4,4.779,0.30588,1,3,5,2.97,0.857142857142857,0,1.3,Heavy
780403,2,6,0.3,1,1,3,3,1,0,1,Heavy
780433,1,3.75,0.1001,2,2,4,3.5,0,0,1,Light
780449,1,2.5,0.095,1,1,2.5,2.5,1,0,1,Light
780453,1.09090909090909,3.40636363636364,0.1092,4,3,3.99,2.49,0.5,0.166666666666667,1,Light
780454,1.125,2.5975,0.0749625,4,4,3,1.39,0.555555555555556,0,1,Light
780463,2.92307692307692,7.41384615384615,0.322753846153846,1,1,4,1.49,1,0,1.07692307692308,Heavy
780477,1,4.934,0.2799,1,1,5,4.89,0.6,0,1,Heavy
780483,1.33333333333333,5.14666666666667,0.243233333333333,2,3,5,2.97,0.25,0,1,Heavy
780488,1.33333333333333,5.65333333333333,0.366533333333333,3,2,5,3.98,1,0,1,Heavy
780490,1.78571428571429,5.98928571428571,0.421364285714286,2,2,5.89,0.47,0.48,0,1,Heavy
780497,1.11111111111111,3.88444444444444,0.111222222222222,2,1,4.99,2.49,0.5,0.2,1,Light
780502,2,8.25,0.37985,2,1,4.5,4,1,0,1,Heavy
780508,1.625,4.525,0.2762875,4,3,6.75,0.47,0.461538461538462,0,1.25,Heavy
780512,1.0625,4.975,0.24991875,2,1,7,2.8,0.588235294117647,0,1.0625,Heavy
780517,1,2.95714285714286,0.2429,2,2,6.75,0.5,0.285714285714286,0,1,Heavy
780518,1.25,5.9925,0.272375,3,2,6,2.97,0.8,0,1,Heavy
780519,1.25,5.025,0.312416666666667,2,1,5.89,0,0.266666666666667,0.2,1,Heavy
780526,1.1,2.859,0.11499,3,2,3,2,0.727272727272727,0,1,Light
780528,1,2.12333333333333,0.0850666666666667,1,2,2.49,1.64,1,0,1,Light
780532,1,2,0.1,1,1,2,2,1,0,1,Light
780536,1,3,0.095,1,1,3,3,1,0,1,Light
780556,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
780561,1.33333333333333,4.48,0.256633333333333,2,2,4.5,2.97,0.75,0,1,Heavy
780562,1,1.49285714285714,0.114357142857143,2,1,2,1.39,0.142857142857143,0,1,Light
780563,1,2.78,0.1001,1,1,2.78,2.78,0,0,1,Light
780564,1,4.71090909090909,0.2999,2,1,5,3.98,0.909090909090909,0,1,Heavy
780566,1,3,0.1001,1,1,3,3,1,0,1,Light
780570,1,5.375,0.35,2,2,6.75,4,0.5,0,1,Heavy
780571,1,3.5,0.1001,1,1,3.5,3.5,0,0,1,Light
780584,1,2.83,0.1001,1,1,3,2.49,0.666666666666667,0,1,Light
780587,3.8,10.2,0.85966,3,1,3.5,1.5,1,0,1,Heavy
780588,1,2.495,0.100075,3,2,3,2,1,0,1,Light
780589,1,2,0.1,1,1,2,2,1,0,1,Light
780590,1,4.245,0.2499,2,1,5,3.98,1,0,1,Heavy
780604,1,2.6,0.1001,1,1,2.6,2.6,1,0,1,Light
780609,1,1.78333333333333,0.1001,3,1,1.85,1.75,0,0,1,Light
780614,1,1.5,0.1001,1,1,1.5,1.5,0.5,0,1,Light
780617,1,3,0.095,1,1,3,3,0,0,1,Light
780642,1,2.11666666666667,0.0984,2,2,3,1.35,0.666666666666667,0,1,Light
780649,1.1,5.351,0.32989,2,1,5,3.98,0.636363636363636,0,1,Heavy
780650,1.42857142857143,3.62571428571429,0.112042857142857,3,2,4.39,1.99,0.8,0,1,Light
780655,2,6,0.3,1,1,3,3,1,0,1,Heavy
780656,1.9,7.397,0.37991,2,1,5,2.97,1,0,1,Heavy
780660,1,2.95,0.0499,1,1,2.95,2.95,0,0,1,Light
780662,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
780672,1,3.78,0.1001,1,1,3.78,3.78,0,0,1,Light
780674,1,3.98,0.1001,1,1,3.98,3.98,0,0,1,Light
780679,2.28571428571429,1.14285714285714,0.2288,1,1,0.5,0.5,0,0,1,Heavy
780682,1,3.39,0.1001,1,1,3.39,3.39,0,0,1,Light
780711,1.5,2,0.03015,1,1,2,1,0.666666666666667,0,1,Light
780717,1,4.532,0.253233333333333,1,2,5,4,0.866666666666667,0,1,Heavy
780722,1.33333333333333,5.6662962962963,0.309540740740741,1,1,5.79,2.79,0.722222222222222,0,1,Heavy
780726,1,4.97,0.2999,1,1,4.97,4.97,1,0,1,Heavy
780729,1,3.99,0.1001,1,1,3.99,3.99,0,0,1,Light
780733,1,4.75,0.2499,2,1,5,4,1,0,1,Heavy
780740,3.25,1.5725,0.325325,2,1,0.65,0.47,0,0,1,Heavy
780742,1,5.09571428571429,0.2999,1,1,5.89,4.89,0.428571428571429,0,1,Heavy
780745,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
780748,1,2.49,0.095,1,1,2.49,2.49,1,0,1,Light
780753,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
780756,1,4.32666666666667,0.233233333333333,1,1,5,3.99,1,0,1,Heavy
780764,1.55555555555556,6.05333333333333,0.271044444444444,1,3,5,3,0.857142857142857,0,1,Heavy
780769,1.5,5.735,0.24995,1,1,4,3.47,0.666666666666667,0,1.5,Heavy
780773,1,2.49,0.09755,1,2,2.49,2.49,1,0,1,Light
780774,2,7.32,0.3998,1,1,4,3.32,0.5,0.5,2,Heavy
780775,1,2.33,0.0950333333333333,3,2,3,1.99,1,0,1,Light
780779,1,5.74,0.23745,1,1,7.98,3.5,0.5,0,1,Heavy
780780,1.75,5.125,0.23755,2,2,3,2.5,1,0,1,Heavy
780785,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
780787,1,4.53857142857143,0.278485714285714,3,1,6,2.99,0.571428571428571,0,1,Heavy
780792,1,2.5,0.0975,2,1,3,2,1,0,1,Light
780800,1,2,0.087475,1,2,2,2,1,0,1,Light
780808,1,6.225,0.2999,1,1,7.45,5,0.5,0,1,Heavy
780810,1,2.8,0.1001,1,1,2.8,2.8,0,0,1,Light
780816,1.66666666666667,5.38666666666667,0.284866666666667,2,2,3.29,3,0.8,0,1,Heavy
780828,1,2.78,0.1001,1,1,2.78,2.78,0,0,1,Light
780834,1.28571428571429,3.17,0.252771428571429,1,3,2.97,1.79,0.666666666666667,0,1,Heavy
780839,1.5,8,0.39985,1,1,6,4,0.333333333333333,0,1,Heavy
780845,1,2,0.0601,1,1,2,2,0,0,1,Light
780855,1,2,0.1,1,1,2,2,1,0,1,Light
780857,2,8,0.3798,1,1,4,4,1,0,1,Heavy
780869,2,1.9125,0.2338875,3,3,3.25,0.47,0.0625,0,1,Heavy
780877,1.22222222222222,4.62666666666667,0.272155555555556,4,1,5.79,2,0.727272727272727,0,1,Heavy
780881,1.05555555555556,4.11055555555556,0.249338888888889,3,4,5,1.79,0.578947368421053,0,1.05555555555556,Heavy
780884,1,2.5,0.085,1,1,2.5,2.5,1,0,1,Light
780895,1.33333333333333,5.98666666666667,0.2632,3,2,5,2.97,0.25,0,1,Heavy
780905,1,1.87,0.075,2,2,1.99,1.75,0,0,1,Light
780912,1.44444444444444,5.44,0.294333333333333,2,1,5,0,0.538461538461538,0.230769230769231,1,Heavy
780926,2.42857142857143,7.95857142857143,0.384942857142857,2,4,5.99,0.89,0.529411764705882,0,1,Heavy
780929,1,4.875,0.35,2,2,5.75,4,1,0,1,Heavy
780934,1,3.25,0.1001,1,1,3.25,3.25,0,0,1,Light
780945,1,2.18555555555556,0.111066666666667,2,2,3,1.75,0.333333333333333,0,1,Light
780948,1.25,3.3275,0.399975,1,1,4.45,1.79,0.4,0,1,Heavy
780949,1,5.225,0.2816,3,3,11,3.5,0.833333333333333,0,1,Heavy
780966,2,4.47,0.3,2,2,2.47,2,1,0,2,Heavy
780974,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
780977,1,2,0.1001,1,1,2,2,1,0,1,Light
780987,1,2.8,0.1001,1,1,2.8,2.8,0,0,1,Light
780991,1,7,0.2999,1,1,7,7,0,0,1,Heavy
780993,1,2.25,0.1001,1,1,2.5,2,0.5,0,1,Light
781015,1,3.99,0.1001,1,1,3.99,3.99,0,0,1,Light
781024,1,3.64333333333333,0.249933333333333,1,2,4.89,1.15,0,0,1,Heavy
781032,1,3.985,0.2499,2,1,3.99,3.98,1,0,1,Heavy
781033,1,4.89,0.2999,1,1,4.89,4.89,0,0,1,Heavy
781038,1.125,1.83375,0.1126125,3,2,3.65,0.47,0,0,1,Light
