"","house","shop_desc_clean","brand_count"
"21117",761142,"aldi & lidl",2
"21118",761142,"morrisons",2
"21119",761142,"sainsburys",2
"21120",761142,"tesco",2
"21121",761143,"morrisons",3
"21122",761143,"sainsburys",1
"21123",761145,"morrisons",1
"21124",761145,"sainsburys",2
"21125",761148,"morrisons",1
"21126",761150,"asda",5
"21127",761150,"tesco",8
"21128",761158,"morrisons",1
"21129",761162,"tesco",1
"21130",761166,"asda",1
"21131",761166,"tesco",1
"21132",761184,"morrisons",1
"21133",761184,"tesco",1
"21134",761189,"asda",2
"21135",761208,"tesco",5
"21136",761210,"sainsburys",1
"21137",761211,"sainsburys",12
"21138",761211,"tesco",2
"21139",761217,"tesco",3
"21140",761220,"morrisons",11
"21141",761223,"asda",1
"21142",761223,"morrisons",5
"21143",761223,"sainsburys",9
"21144",761223,"tesco",2
"21145",761225,"asda",6
"21146",761225,"morrisons",2
"21147",761228,"asda",2
"21148",761231,"tesco",1
"21149",761242,"morrisons",2
"21150",761242,"sainsburys",24
"21151",761247,"tesco",9
"21152",761252,"tesco",22
"21153",761257,"asda",1
"21154",761257,"sainsburys",2
"21155",761261,"tesco",5
"21156",761262,"tesco",15
"21157",761264,"asda",3
"21158",761264,"morrisons",2
"21159",761264,"sainsburys",2
"21160",761280,"aldi & lidl",1
"21161",761280,"morrisons",2
"21162",761280,"sainsburys",3
"21163",761280,"tesco",15
"21164",761289,"asda",1
"21165",761289,"sainsburys",5
"21166",761292,"morrisons",1
"21167",761292,"sainsburys",2
"21168",761295,"sainsburys",3
"21169",761297,"morrisons",1
"21170",761299,"asda",3
"21171",761299,"tesco",1
"21172",761300,"aldi & lidl",6
"21173",761300,"morrisons",18
"21174",761305,"asda",15
"21175",761305,"tesco",2
"21176",761307,"aldi & lidl",3
"21177",761307,"asda",11
"21178",761307,"tesco",1
"21179",761309,"sainsburys",1
"21180",761309,"tesco",3
"21181",761315,"asda",1
"21182",761315,"tesco",3
"21183",761317,"tesco",1
"21184",761321,"aldi & lidl",10
"21185",761321,"morrisons",2
"21186",761326,"tesco",1
"21187",761327,"aldi & lidl",6
"21188",761327,"asda",1
"21189",761327,"tesco",1
"21190",761330,"morrisons",1
"21191",761330,"sainsburys",1
"21192",761330,"tesco",3
"21193",761332,"morrisons",1
"21194",761333,"tesco",2
"21195",761337,"tesco",8
"21196",761340,"morrisons",1
"21197",761340,"sainsburys",1
"21198",761340,"tesco",2
"21199",761344,"sainsburys",1
"21200",761344,"tesco",3
"21201",761354,"morrisons",6
"21202",761360,"sainsburys",1
"21203",761360,"tesco",1
"21204",761362,"tesco",1
"21205",761364,"tesco",7
"21206",761365,"morrisons",4
"21207",761368,"aldi & lidl",1
"21208",761376,"asda",2
"21209",761376,"sainsburys",1
"21210",761380,"sainsburys",2
"21211",761380,"tesco",4
"21212",761386,"asda",1
"21213",761386,"tesco",8
"21214",761389,"asda",1
"21215",761389,"sainsburys",4
"21216",761391,"tesco",1
"21217",761394,"asda",2
"21218",761395,"sainsburys",2
"21219",761395,"tesco",2
"21220",761403,"sainsburys",2
"21221",761407,"morrisons",1
"21222",761409,"tesco",6
"21223",761417,"morrisons",1
"21224",761423,"aldi & lidl",1
"21225",761423,"asda",2
"21226",761423,"sainsburys",1
"21227",761423,"tesco",17
"21228",761429,"morrisons",8
"21229",761433,"morrisons",1
"21230",761440,"tesco",26
"21231",761446,"morrisons",9
"21232",761449,"tesco",21
"21233",761453,"morrisons",1
"21234",761453,"sainsburys",1
"21235",761453,"tesco",1
"21236",761454,"tesco",7
"21237",761456,"asda",3
"21238",761459,"sainsburys",1
"21239",761461,"asda",5
"21240",761461,"sainsburys",1
"21241",761467,"asda",12
"21242",761469,"sainsburys",2
"21243",761470,"asda",4
"21244",761473,"morrisons",1
"21245",761473,"sainsburys",1
"21246",761478,"morrisons",36
"21247",761481,"tesco",5
"21248",761482,"aldi & lidl",5
"21249",761482,"morrisons",1
"21250",761485,"tesco",2
"21251",761498,"asda",1
"21252",761498,"tesco",3
"21253",761499,"asda",1
"21254",761503,"asda",1
"21255",761506,"tesco",1
"21256",761509,"tesco",1
"21257",761510,"morrisons",14
"21258",761511,"sainsburys",2
"21259",761516,"asda",16
"21260",761516,"morrisons",6
"21261",761516,"sainsburys",1
"21262",761516,"tesco",23
"21263",761520,"asda",1
"21264",761520,"tesco",2
"21265",761521,"asda",4
"21266",761521,"tesco",7
"21267",761522,"asda",8
"21268",761524,"sainsburys",3
"21269",761526,"morrisons",3
"21270",761526,"tesco",6
"21271",761528,"morrisons",2
"21272",761532,"asda",18
"21273",761532,"tesco",8
"21274",761535,"asda",8
"21275",761535,"tesco",13
"21276",761539,"morrisons",1
"21277",761541,"morrisons",5
"21278",761542,"sainsburys",1
"21279",761546,"tesco",1
"21280",761547,"asda",1
"21281",761547,"morrisons",5
"21282",761547,"tesco",11
"21283",761549,"aldi & lidl",1
"21284",761549,"morrisons",2
"21285",761555,"sainsburys",18
"21286",761566,"asda",4
"21287",761566,"sainsburys",1
"21288",761568,"aldi & lidl",1
"21289",761568,"tesco",3
"21290",761571,"asda",2
"21291",761572,"sainsburys",12
"21292",761572,"tesco",14
"21293",761573,"morrisons",1
"21294",761573,"tesco",1
"21295",761575,"tesco",29
"21296",761580,"asda",35
"21297",761581,"tesco",8
"21298",761583,"tesco",1
"21299",761589,"asda",141
"21300",761592,"tesco",13
"21301",761601,"tesco",16
"21302",761604,"tesco",4
"21303",761605,"asda",6
"21304",761608,"asda",1
"21305",761608,"morrisons",21
"21306",761608,"tesco",2
"21307",761615,"tesco",13
"21308",761616,"asda",5
"21309",761616,"tesco",12
"21310",761618,"tesco",2
"21311",761619,"aldi & lidl",3
"21312",761619,"asda",2
"21313",761620,"asda",2
"21314",761620,"tesco",7
"21315",761621,"tesco",5
"21316",761622,"tesco",6
"21317",761625,"asda",2
"21318",761625,"morrisons",4
"21319",761630,"sainsburys",1
"21320",761630,"tesco",3
"21321",761636,"asda",1
"21322",761650,"morrisons",1
"21323",761654,"tesco",8
"21324",761655,"tesco",2
"21325",761659,"asda",2
"21326",761662,"morrisons",3
"21327",761663,"tesco",6
"21328",761666,"sainsburys",5
"21329",761667,"sainsburys",1
"21330",761667,"tesco",1
"21331",761669,"asda",1
"21332",761669,"sainsburys",3
"21333",761670,"asda",2
"21334",761670,"morrisons",1
"21335",761671,"asda",1
"21336",761671,"sainsburys",26
"21337",761671,"tesco",9
"21338",761672,"asda",1
"21339",761672,"morrisons",1
"21340",761672,"sainsburys",1
"21341",761672,"tesco",1
"21342",761674,"morrisons",1
"21343",761681,"tesco",43
"21344",761683,"asda",2
"21345",761683,"tesco",1
"21346",761685,"asda",9
"21347",761688,"morrisons",1
"21348",761691,"asda",3
"21349",761691,"tesco",3
"21350",761696,"asda",23
"21351",761696,"morrisons",1
"21352",761696,"tesco",1
"21353",761702,"tesco",1
"21354",761703,"asda",1
"21355",761703,"tesco",2
"21356",761704,"sainsburys",1
"21357",761706,"aldi & lidl",2
"21358",761706,"tesco",1
"21359",761709,"asda",3
"21360",761709,"sainsburys",5
"21361",761711,"asda",1
"21362",761714,"aldi & lidl",3
"21363",761714,"tesco",3
"21364",761715,"tesco",1
"21365",761721,"asda",2
"21366",761724,"sainsburys",1
"21367",761724,"tesco",2
"21368",761727,"aldi & lidl",1
"21369",761727,"morrisons",2
"21370",761727,"tesco",1
"21371",761728,"asda",3
"21372",761730,"sainsburys",1
"21373",761731,"tesco",20
"21374",761736,"morrisons",1
"21375",761736,"sainsburys",2
"21376",761737,"sainsburys",1
"21377",761743,"morrisons",1
"21378",761743,"sainsburys",29
"21379",761746,"aldi & lidl",1
"21380",761747,"morrisons",13
"21381",761747,"tesco",1
"21382",761750,"morrisons",18
"21383",761751,"tesco",8
"21384",761753,"asda",2
"21385",761753,"tesco",3
"21386",761757,"asda",4
"21387",761757,"tesco",1
"21388",761758,"asda",1
"21389",761764,"sainsburys",14
"21390",761764,"tesco",2
"21391",761775,"morrisons",1
"21392",761777,"morrisons",1
"21393",761778,"asda",2
"21394",761778,"tesco",2
"21395",761779,"sainsburys",1
"21396",761779,"tesco",6
"21397",761780,"morrisons",1
"21398",761780,"sainsburys",3
"21399",761786,"sainsburys",1
"21400",761786,"tesco",1
"21401",761788,"asda",3
"21402",761790,"tesco",30
"21403",761793,"tesco",7
"21404",761794,"morrisons",2
"21405",761794,"tesco",2
"21406",761795,"asda",6
"21407",761795,"tesco",13
"21408",761798,"sainsburys",3
"21409",761798,"tesco",4
"21410",761801,"asda",8
"21411",761809,"tesco",1
"21412",761819,"asda",1
"21413",761829,"asda",1
"21414",761834,"tesco",7
"21415",761837,"morrisons",6
"21416",761837,"tesco",5
"21417",761840,"asda",2
"21418",761840,"tesco",2
"21419",761850,"asda",2
"21420",761858,"tesco",16
"21421",761860,"sainsburys",1
"21422",761862,"aldi & lidl",1
"21423",761868,"tesco",3
"21424",761872,"morrisons",3
"21425",761872,"tesco",1
"21426",761876,"sainsburys",1
"21427",761876,"tesco",1
"21428",761878,"sainsburys",2
"21429",761879,"asda",2
"21430",761882,"morrisons",1
"21431",761882,"tesco",4
"21432",761883,"morrisons",1
"21433",761886,"aldi & lidl",2
"21434",761886,"asda",16
"21435",761886,"sainsburys",1
"21436",761886,"tesco",1
"21437",761893,"morrisons",2
"21438",761893,"tesco",1
"21439",761895,"tesco",3
"21440",761910,"asda",9
"21441",761912,"morrisons",1
"21442",761913,"tesco",8
"21443",761914,"tesco",1
"21444",761916,"sainsburys",5
"21445",761918,"tesco",36
"21446",761921,"asda",2
"21447",761934,"tesco",4
"21448",761935,"sainsburys",2
"21449",761935,"tesco",8
"21450",761937,"asda",1
"21451",761938,"asda",6
"21452",761938,"morrisons",2
"21453",761938,"tesco",5
"21454",761941,"aldi & lidl",1
"21455",761941,"asda",2
"21456",761941,"morrisons",1
"21457",761941,"tesco",1
"21458",761946,"morrisons",3
"21459",761947,"asda",1
"21460",761947,"sainsburys",30
"21461",761947,"tesco",1
"21462",761948,"sainsburys",3
"21463",761952,"tesco",1
"21464",761953,"tesco",1
"21465",761957,"sainsburys",1
"21466",761960,"morrisons",3
"21467",761967,"asda",4
"21468",761967,"tesco",1
"21469",761968,"tesco",8
"21470",761976,"asda",2
"21471",761977,"tesco",5
"21472",761979,"tesco",9
"21473",761982,"morrisons",12
"21474",761982,"tesco",5
"21475",761984,"aldi & lidl",1
"21476",761984,"morrisons",4
"21477",761987,"asda",4
"21478",761987,"tesco",1
"21479",761990,"morrisons",9
"21480",761990,"tesco",1
"21481",761994,"morrisons",1
"21482",761997,"sainsburys",2
"21483",761998,"tesco",1
"21484",762001,"morrisons",2
"21485",762008,"asda",2
"21486",762012,"asda",1
"21487",762012,"tesco",1
"21488",762014,"asda",1
"21489",762031,"morrisons",1
"21490",762033,"morrisons",3
"21491",762033,"sainsburys",2
"21492",762035,"tesco",7
"21493",762037,"tesco",3
"21494",762038,"tesco",2
"21495",762040,"asda",3
"21496",762040,"tesco",1
"21497",762041,"tesco",2
"21498",762048,"tesco",9
"21499",762049,"morrisons",3
"21500",762049,"tesco",2
"21501",762052,"asda",32
"21502",762056,"tesco",2
"21503",762057,"tesco",1
"21504",762058,"asda",1
"21505",762058,"morrisons",2
"21506",762058,"tesco",20
"21507",762061,"asda",14
"21508",762061,"tesco",8
"21509",762062,"sainsburys",3
"21510",762064,"morrisons",5
"21511",762064,"tesco",9
"21512",762065,"asda",10
"21513",762065,"sainsburys",6
"21514",762067,"asda",3
"21515",762071,"morrisons",6
"21516",762072,"morrisons",8
"21517",762074,"tesco",2
"21518",762075,"tesco",11
"21519",762076,"asda",2
"21520",762076,"sainsburys",1
"21521",762078,"sainsburys",2
"21522",762078,"tesco",1
"21523",762082,"asda",2
"21524",762083,"tesco",5
"21525",762085,"tesco",3
"21526",762087,"morrisons",1
"21527",762088,"tesco",4
"21528",762094,"asda",2
"21529",762107,"tesco",1
"21530",762108,"sainsburys",1
"21531",762109,"asda",13
"21532",762109,"morrisons",62
"21533",762113,"asda",3
"21534",762113,"sainsburys",6
"21535",762113,"tesco",4
"21536",762114,"asda",5
"21537",762114,"morrisons",2
"21538",762114,"tesco",2
"21539",762115,"tesco",1
"21540",762117,"tesco",5
"21541",762119,"aldi & lidl",1
"21542",762119,"asda",1
"21543",762119,"tesco",10
"21544",762123,"asda",3
"21545",762124,"tesco",2
"21546",762126,"asda",34
"21547",762131,"asda",14
"21548",762131,"tesco",1
"21549",762132,"morrisons",2
"21550",762132,"sainsburys",3
"21551",762132,"tesco",2
"21552",762142,"asda",2
"21553",762142,"sainsburys",5
"21554",762145,"aldi & lidl",22
"21555",762145,"tesco",2
"21556",762167,"morrisons",6
"21557",762170,"tesco",8
"21558",762174,"tesco",1
"21559",762183,"morrisons",2
"21560",762183,"sainsburys",9
"21561",762190,"aldi & lidl",2
"21562",762191,"asda",13
"21563",762193,"asda",3
"21564",762193,"morrisons",1
"21565",762193,"tesco",2
"21566",762196,"asda",3
"21567",762196,"morrisons",12
"21568",762200,"aldi & lidl",20
"21569",762200,"asda",2
"21570",762200,"tesco",28
"21571",762201,"tesco",4
"21572",762202,"morrisons",4
"21573",762202,"sainsburys",1
"21574",762202,"tesco",3
"21575",762216,"asda",2
"21576",762219,"sainsburys",1
"21577",762228,"tesco",1
"21578",762231,"asda",10
"21579",762231,"tesco",13
"21580",762232,"morrisons",17
"21581",762232,"tesco",1
"21582",762233,"tesco",7
"21583",762235,"sainsburys",1
"21584",762235,"tesco",13
"21585",762237,"aldi & lidl",1
"21586",762237,"morrisons",3
"21587",762237,"tesco",5
"21588",762249,"sainsburys",4
"21589",762249,"tesco",1
"21590",762251,"asda",2
"21591",762251,"tesco",2
"21592",762252,"sainsburys",8
"21593",762255,"morrisons",4
"21594",762255,"sainsburys",7
"21595",762256,"asda",1
"21596",762259,"asda",14
"21597",762260,"tesco",1
"21598",762263,"morrisons",2
"21599",762263,"tesco",3
"21600",762264,"tesco",1
"21601",762267,"morrisons",3
"21602",762268,"asda",1
"21603",762271,"asda",1
"21604",762274,"sainsburys",1
"21605",762280,"tesco",3
"21606",762281,"morrisons",1
"21607",762282,"tesco",1
"21608",762285,"aldi & lidl",1
"21609",762285,"morrisons",1
"21610",762285,"sainsburys",2
"21611",762285,"tesco",5
"21612",762286,"tesco",1
"21613",762290,"tesco",2
"21614",762292,"aldi & lidl",1
"21615",762292,"sainsburys",2
"21616",762292,"tesco",2
"21617",762300,"morrisons",20
"21618",762300,"sainsburys",6
"21619",762301,"tesco",3
"21620",762306,"aldi & lidl",2
"21621",762307,"asda",1
"21622",762311,"tesco",1
"21623",762319,"tesco",2
"21624",762320,"tesco",3
"21625",762329,"aldi & lidl",6
"21626",762336,"asda",2
"21627",762336,"tesco",2
"21628",762337,"asda",9
"21629",762337,"tesco",2
"21630",762341,"asda",3
"21631",762341,"sainsburys",1
"21632",762343,"morrisons",1
"21633",762350,"sainsburys",2
"21634",762350,"tesco",2
"21635",762351,"asda",1
"21636",762355,"asda",25
"21637",762355,"morrisons",2
"21638",762356,"tesco",1
"21639",762364,"sainsburys",1
"21640",762366,"tesco",3
"21641",762372,"asda",1
"21642",762372,"morrisons",5
"21643",762380,"aldi & lidl",11
"21644",762380,"asda",1
"21645",762380,"sainsburys",1
"21646",762380,"tesco",1
"21647",762382,"asda",7
"21648",762393,"aldi & lidl",1
"21649",762393,"sainsburys",1
"21650",762393,"tesco",8
"21651",762397,"tesco",7
"21652",762399,"aldi & lidl",1
"21653",762399,"tesco",1
"21654",762402,"morrisons",6
"21655",762404,"tesco",1
"21656",762406,"tesco",2
"21657",762408,"aldi & lidl",14
"21658",762408,"sainsburys",1
"21659",762408,"tesco",1
"21660",762411,"morrisons",1
"21661",762411,"tesco",1
"21662",762412,"morrisons",1
"21663",762412,"tesco",9
"21664",762414,"asda",6
"21665",762421,"morrisons",10
"21666",762422,"tesco",1
"21667",762424,"morrisons",8
"21668",762430,"aldi & lidl",7
"21669",762430,"sainsburys",2
"21670",762434,"asda",3
"21671",762438,"asda",1
"21672",762438,"sainsburys",5
"21673",762438,"tesco",3
"21674",762439,"morrisons",1
"21675",762441,"tesco",2
"21676",762442,"asda",1
"21677",762447,"sainsburys",2
"21678",762449,"aldi & lidl",1
"21679",762449,"asda",19
"21680",762458,"asda",6
"21681",762459,"morrisons",2
"21682",762459,"tesco",5
"21683",762469,"morrisons",2
"21684",762469,"tesco",4
"21685",762473,"sainsburys",1
"21686",762474,"tesco",1
"21687",762479,"tesco",20
"21688",762489,"sainsburys",2
"21689",762495,"morrisons",1
"21690",762502,"asda",3
"21691",762505,"asda",1
"21692",762505,"morrisons",3
"21693",762510,"morrisons",1
"21694",762510,"tesco",8
"21695",762512,"asda",2
"21696",762512,"sainsburys",2
"21697",762515,"asda",2
"21698",762515,"tesco",29
"21699",762516,"sainsburys",1
"21700",762521,"asda",5
"21701",762521,"morrisons",1
"21702",762528,"morrisons",2
"21703",762529,"morrisons",2
"21704",762534,"tesco",1
"21705",762540,"tesco",1
"21706",762541,"asda",2
"21707",762542,"sainsburys",1
"21708",762543,"tesco",2
"21709",762545,"morrisons",4
"21710",762545,"tesco",21
"21711",762553,"sainsburys",6
"21712",762553,"tesco",10
"21713",762555,"morrisons",7
"21714",762562,"tesco",1
"21715",762563,"asda",2
"21716",762565,"tesco",2
"21717",762566,"aldi & lidl",7
"21718",762567,"asda",3
"21719",762567,"morrisons",1
"21720",762567,"tesco",1
"21721",762572,"aldi & lidl",1
"21722",762572,"asda",1
"21723",762572,"tesco",2
"21724",762574,"sainsburys",3
"21725",762576,"tesco",8
"21726",762577,"aldi & lidl",4
"21727",762577,"tesco",6
"21728",762587,"asda",2
"21729",762587,"morrisons",1
"21730",762587,"tesco",1
"21731",762591,"sainsburys",1
"21732",762591,"tesco",2
"21733",762601,"morrisons",11
"21734",762602,"sainsburys",3
"21735",762610,"asda",7
"21736",762610,"tesco",1
"21737",762611,"asda",2
"21738",762617,"asda",41
"21739",762619,"morrisons",2
"21740",762627,"aldi & lidl",2
"21741",762634,"morrisons",4
"21742",762634,"tesco",2
"21743",762635,"morrisons",1
"21744",762638,"asda",1
"21745",762641,"asda",3
"21746",762643,"morrisons",6
"21747",762644,"asda",3
"21748",762646,"aldi & lidl",1
"21749",762646,"tesco",2
"21750",762655,"asda",2
"21751",762656,"tesco",15
"21752",762659,"morrisons",1
"21753",762659,"tesco",3
"21754",762664,"morrisons",2
"21755",762665,"aldi & lidl",1
"21756",762665,"morrisons",1
"21757",762667,"tesco",1
"21758",762668,"asda",1
"21759",762668,"morrisons",1
"21760",762668,"tesco",4
"21761",762679,"tesco",2
"21762",762683,"morrisons",1
"21763",762683,"sainsburys",1
"21764",762683,"tesco",6
"21765",762684,"aldi & lidl",2
"21766",762684,"morrisons",2
"21767",762684,"sainsburys",10
"21768",762695,"morrisons",8
"21769",762695,"tesco",1
"21770",762708,"aldi & lidl",1
"21771",762708,"morrisons",3
"21772",762726,"asda",9
"21773",762728,"asda",2
"21774",762728,"tesco",3
"21775",762740,"tesco",13
"21776",762743,"aldi & lidl",1
"21777",762743,"asda",1
"21778",762743,"morrisons",1
"21779",762744,"asda",7
"21780",762744,"tesco",1
"21781",762748,"aldi & lidl",1
"21782",762748,"asda",4
"21783",762748,"morrisons",1
"21784",762748,"sainsburys",3
"21785",762751,"aldi & lidl",1
"21786",762751,"asda",2
"21787",762751,"morrisons",1
"21788",762751,"sainsburys",8
"21789",762751,"tesco",2
"21790",762760,"asda",2
"21791",762760,"morrisons",10
"21792",762776,"morrisons",1
"21793",762781,"tesco",1
"21794",762785,"sainsburys",1
"21795",762785,"tesco",2
"21796",762789,"tesco",1
"21797",762791,"asda",8
"21798",762791,"sainsburys",2
"21799",762791,"tesco",1
"21800",762799,"tesco",1
"21801",762801,"asda",2
"21802",762823,"asda",2
"21803",762824,"tesco",1
"21804",762829,"asda",2
"21805",762840,"tesco",1
"21806",762842,"morrisons",28
"21807",762844,"tesco",10
"21808",762845,"aldi & lidl",1
"21809",762846,"aldi & lidl",1
"21810",762846,"asda",1
"21811",762846,"tesco",1
"21812",762853,"asda",3
"21813",762867,"tesco",1
"21814",762871,"asda",1
"21815",762873,"morrisons",2
"21816",762881,"asda",2
"21817",762884,"tesco",3
"21818",762893,"morrisons",1
"21819",762903,"tesco",8
"21820",762911,"asda",3
"21821",762912,"tesco",33
"21822",762916,"morrisons",4
"21823",762916,"tesco",3
"21824",762917,"aldi & lidl",1
"21825",762921,"sainsburys",7
"21826",762921,"tesco",10
"21827",762929,"morrisons",1
"21828",762929,"sainsburys",6
"21829",762929,"tesco",19
"21830",762935,"asda",10
"21831",762936,"sainsburys",19
"21832",762940,"aldi & lidl",1
"21833",762940,"asda",1
"21834",762940,"morrisons",13
"21835",762940,"sainsburys",1
"21836",762940,"tesco",10
"21837",762942,"asda",2
"21838",762942,"morrisons",1
"21839",762942,"tesco",2
"21840",762943,"asda",4
"21841",762943,"morrisons",1
"21842",762943,"sainsburys",1
"21843",762943,"tesco",5
"21844",762952,"asda",8
"21845",762952,"morrisons",1
"21846",762952,"tesco",1
"21847",762953,"asda",1
"21848",762954,"asda",1
"21849",762954,"morrisons",5
"21850",762954,"sainsburys",6
"21851",762956,"asda",17
"21852",762958,"asda",4
"21853",762958,"tesco",27
"21854",762960,"sainsburys",1
"21855",762960,"tesco",2
"21856",762961,"asda",6
"21857",762961,"tesco",4
"21858",762962,"asda",12
"21859",762964,"asda",3
"21860",762964,"morrisons",4
"21861",762964,"tesco",2
"21862",762975,"asda",3
"21863",762975,"morrisons",14
"21864",762975,"tesco",1
"21865",762976,"sainsburys",1
"21866",762979,"tesco",3
"21867",762980,"sainsburys",1
"21868",762981,"tesco",5
"21869",762984,"tesco",2
"21870",762988,"tesco",2
"21871",762990,"aldi & lidl",3
"21872",762990,"morrisons",1
"21873",762990,"sainsburys",5
"21874",762994,"tesco",15
"21875",762996,"morrisons",2
"21876",762998,"tesco",1
"21877",763003,"asda",31
"21878",763003,"sainsburys",5
"21879",763003,"tesco",1
"21880",763010,"morrisons",1
"21881",763010,"sainsburys",1
"21882",763016,"asda",6
"21883",763024,"morrisons",1
"21884",763028,"morrisons",2
"21885",763031,"tesco",3
"21886",763035,"asda",1
"21887",763035,"morrisons",3
"21888",763041,"asda",10
"21889",763041,"sainsburys",3
"21890",763047,"asda",11
"21891",763047,"morrisons",6
"21892",763047,"tesco",12
"21893",763052,"morrisons",1
"21894",763052,"tesco",1
"21895",763055,"asda",1
"21896",763055,"sainsburys",1
"21897",763056,"asda",7
"21898",763056,"sainsburys",4
"21899",763062,"morrisons",9
"21900",763063,"asda",39
"21901",763063,"morrisons",1
"21902",763085,"aldi & lidl",3
"21903",763085,"morrisons",7
"21904",763085,"tesco",2
"21905",763087,"asda",4
"21906",763087,"tesco",1
"21907",763090,"sainsburys",2
"21908",763090,"tesco",10
"21909",763096,"morrisons",8
"21910",763102,"tesco",1
"21911",763106,"asda",2
"21912",763106,"morrisons",2
"21913",763106,"sainsburys",6
"21914",763115,"asda",10
"21915",763115,"morrisons",1
"21916",763117,"morrisons",2
"21917",763117,"sainsburys",5
"21918",763117,"tesco",1
"21919",763123,"aldi & lidl",1
"21920",763123,"morrisons",1
"21921",763123,"tesco",1
"21922",763124,"asda",9
"21923",763125,"morrisons",1
"21924",763125,"sainsburys",2
"21925",763125,"tesco",1
"21926",763129,"sainsburys",1
"21927",763133,"asda",6
"21928",763134,"asda",1
"21929",763135,"sainsburys",1
"21930",763135,"tesco",5
"21931",763137,"tesco",1
"21932",763139,"sainsburys",5
"21933",763140,"sainsburys",5
"21934",763141,"asda",6
"21935",763141,"sainsburys",6
"21936",763145,"tesco",2
"21937",763146,"asda",1
"21938",763147,"aldi & lidl",3
"21939",763148,"morrisons",4
"21940",763156,"tesco",9
"21941",763159,"tesco",2
"21942",763162,"asda",12
"21943",763163,"aldi & lidl",4
"21944",763163,"asda",3
"21945",763172,"asda",4
"21946",763177,"asda",4
"21947",763178,"sainsburys",1
"21948",763178,"tesco",2
"21949",763186,"asda",1
"21950",763197,"asda",3
"21951",763200,"aldi & lidl",1
"21952",763200,"asda",5
"21953",763200,"tesco",1
"21954",763204,"tesco",4
"21955",763210,"tesco",19
"21956",763216,"asda",24
"21957",763216,"sainsburys",1
"21958",763220,"asda",2
"21959",763225,"tesco",18
"21960",763227,"morrisons",8
"21961",763227,"tesco",1
"21962",763231,"morrisons",12
"21963",763235,"aldi & lidl",14
"21964",763235,"morrisons",1
"21965",763235,"sainsburys",5
"21966",763235,"tesco",27
"21967",763236,"morrisons",1
"21968",763237,"tesco",1
"21969",763242,"morrisons",6
"21970",763245,"asda",7
"21971",763246,"morrisons",17
"21972",763253,"sainsburys",3
"21973",763253,"tesco",30
"21974",763256,"asda",1
"21975",763258,"tesco",1
"21976",763260,"tesco",4
"21977",763265,"aldi & lidl",1
"21978",763265,"asda",9
"21979",763270,"aldi & lidl",1
"21980",763270,"sainsburys",1
"21981",763270,"tesco",1
"21982",763294,"tesco",1
"21983",763297,"tesco",1
"21984",763302,"asda",1
"21985",763302,"morrisons",2
"21986",763305,"morrisons",1
"21987",763307,"tesco",1
"21988",763310,"asda",1
"21989",763310,"morrisons",25
"21990",763311,"aldi & lidl",1
"21991",763311,"asda",4
"21992",763313,"aldi & lidl",8
"21993",763313,"sainsburys",2
"21994",763313,"tesco",4
"21995",763315,"aldi & lidl",6
"21996",763315,"sainsburys",6
"21997",763318,"tesco",2
"21998",763319,"sainsburys",1
"21999",763319,"tesco",10
"22000",763320,"tesco",1
"22001",763323,"asda",13
"22002",763323,"morrisons",3
"22003",763323,"tesco",1
"22004",763328,"asda",2
"22005",763328,"tesco",2
"22006",763332,"asda",4
"22007",763332,"sainsburys",3
"22008",763332,"tesco",2
"22009",763334,"tesco",9
"22010",763340,"tesco",1
"22011",763345,"morrisons",1
"22012",763357,"sainsburys",2
"22013",763357,"tesco",3
"22014",763358,"asda",1
"22015",763364,"tesco",1
"22016",763369,"asda",2
"22017",763369,"morrisons",11
"22018",763369,"tesco",3
"22019",763372,"sainsburys",1
"22020",763386,"asda",1
"22021",763387,"asda",3
"22022",763387,"morrisons",1
"22023",763387,"tesco",4
"22024",763391,"sainsburys",1
"22025",763391,"tesco",1
"22026",763392,"asda",1
"22027",763401,"tesco",1
"22028",763406,"asda",12
"22029",763410,"sainsburys",5
"22030",763416,"asda",1
"22031",763419,"asda",1
"22032",763419,"tesco",3
"22033",763421,"asda",1
"22034",763421,"sainsburys",5
"22035",763424,"aldi & lidl",3
"22036",763425,"morrisons",3
"22037",763425,"sainsburys",2
"22038",763438,"asda",9
"22039",763438,"sainsburys",7
"22040",763448,"asda",5
"22041",763448,"morrisons",54
"22042",763451,"asda",2
"22043",763451,"tesco",1
"22044",763461,"morrisons",1
"22045",763463,"asda",7
"22046",763463,"sainsburys",1
"22047",763463,"tesco",6
"22048",763471,"sainsburys",2
"22049",763471,"tesco",9
"22050",763474,"asda",3
"22051",763484,"asda",2
"22052",763484,"tesco",16
"22053",763485,"tesco",2
"22054",763498,"tesco",1
"22055",763501,"aldi & lidl",1
"22056",763502,"tesco",2
"22057",763506,"tesco",7
"22058",763512,"asda",3
"22059",763512,"morrisons",1
"22060",763512,"tesco",1
"22061",763523,"morrisons",2
"22062",763524,"tesco",1
"22063",763525,"morrisons",4
"22064",763527,"morrisons",5
"22065",763529,"asda",1
"22066",763529,"morrisons",2
"22067",763529,"sainsburys",29
"22068",763537,"sainsburys",2
"22069",763537,"tesco",2
"22070",763542,"asda",2
"22071",763548,"tesco",2
"22072",763549,"aldi & lidl",1
"22073",763550,"tesco",1
"22074",763553,"tesco",1
"22075",763554,"aldi & lidl",2
"22076",763554,"tesco",4
